中心局B,中心局M,中心局N,初始路线,串行路线,初始车辆使用情况,串行车辆使用情况,初始成本,串行成本,节约成本
北京,呼和浩特,唐山,"北京-呼和浩特,呼和浩特-北京,北京-唐山,唐山-北京",北京-呼和浩特-唐山-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,9283.222,0,0
北京,呼和浩特,廊坊,"北京-呼和浩特,呼和浩特-北京,北京-廊坊,廊坊-北京",北京-呼和浩特-廊坊-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,7748.054,0,0
北京,呼和浩特,保定,"北京-呼和浩特,呼和浩特-北京,北京-保定,保定-北京",北京-呼和浩特-保定-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,10034.442,0,0
北京,呼和浩特,大连,"北京-呼和浩特,呼和浩特-北京,北京-大连,大连-北京",北京-呼和浩特-大连-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,19021.309999999998,0,0
北京,呼和浩特,锦州,"北京-呼和浩特,呼和浩特-北京,北京-锦州,锦州-北京",北京-呼和浩特-锦州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,13833.68,0,0
北京,呼和浩特,徐州,"北京-呼和浩特,呼和浩特-北京,北京-徐州,徐州-北京",北京-呼和浩特-徐州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,28629.886000000002,0,0
北京,呼和浩特,青岛,"北京-呼和浩特,呼和浩特-北京,北京-青岛,青岛-北京",北京-呼和浩特-青岛-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,17651.338,0,0
北京,沈阳,天津,"北京-沈阳,沈阳-北京,北京-天津,天津-北京",北京-沈阳-天津-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,15882.151999999998,0,0
北京,沈阳,石家庄,"北京-沈阳,沈阳-北京,北京-石家庄,石家庄-北京",北京-沈阳-石家庄-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,2辆20t车,0辆12t车",,26415.472,0,0
北京,沈阳,太原,"北京-沈阳,沈阳-北京,北京-太原,太原-北京",北京-沈阳-太原-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,20635.361999999997,0,0
北京,沈阳,呼和浩特,"北京-沈阳,沈阳-北京,北京-呼和浩特,呼和浩特-北京",北京-沈阳-呼和浩特-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,20578.898,0,0
北京,沈阳,长春,"北京-沈阳,沈阳-北京,北京-长春,长春-北京",北京-沈阳-长春-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,27058.142,0,0
北京,沈阳,哈尔滨,"北京-沈阳,沈阳-北京,北京-哈尔滨,哈尔滨-北京",北京-沈阳-哈尔滨-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,32772.216,0,0
北京,沈阳,上海,"北京-沈阳,沈阳-北京,北京-上海,上海-北京",北京-沈阳-上海-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,48772.897999999994,0,0
北京,沈阳,南京,"北京-沈阳,沈阳-北京,北京-南京,南京-北京",北京-沈阳-南京-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,42935.39,0,0
北京,沈阳,杭州,"北京-沈阳,沈阳-北京,北京-杭州,杭州-北京",北京-沈阳-杭州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,4辆12t车",,84700.05799999999,0,0
北京,沈阳,福州,"北京-沈阳,沈阳-北京,北京-福州,福州-北京",北京-沈阳-福州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,49682.854,0,0
北京,沈阳,南昌,"北京-沈阳,沈阳-北京,北京-南昌,南昌-北京",北京-沈阳-南昌-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,53288.574,0,0
北京,沈阳,济南,"北京-沈阳,沈阳-北京,北京-济南,济南-北京",北京-沈阳-济南-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,37218.484,0,0
北京,沈阳,郑州,"北京-沈阳,沈阳-北京,北京-郑州,郑州-北京",北京-沈阳-郑州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,54323.92600000001,0,0
北京,沈阳,武汉,"北京-沈阳,沈阳-北京,北京-武汉,武汉-北京",北京-沈阳-武汉-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,1辆20t车,0辆12t车",,53316.012,0,0
北京,沈阳,长沙,"北京-沈阳,沈阳-北京,北京-长沙,长沙-北京",北京-沈阳-长沙-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,1辆12t车",,62980.198,0,0
北京,沈阳,广州,"北京-沈阳,沈阳-北京,北京-广州,广州-北京",北京-沈阳-广州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,78852.282,0,0
北京,沈阳,重庆,"北京-沈阳,沈阳-北京,北京-重庆,重庆-北京",北京-沈阳-重庆-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,41371.392,0,0
北京,沈阳,成都,"北京-沈阳,沈阳-北京,北京-成都,成都-北京",北京-沈阳-成都-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,50293.827999999994,0,0
北京,沈阳,贵阳,"北京-沈阳,沈阳-北京,北京-贵阳,贵阳-北京",北京-沈阳-贵阳-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,42712.786,0,0
北京,沈阳,西安,"北京-沈阳,沈阳-北京,北京-西安,西安-北京",北京-沈阳-西安-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,47213.1,0,0
北京,沈阳,兰州,"北京-沈阳,沈阳-北京,北京-兰州,兰州-北京",北京-沈阳-兰州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,34250.244,0,0
北京,沈阳,唐山,"北京-沈阳,沈阳-北京,北京-唐山,唐山-北京",北京-沈阳-唐山-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,15393.22,0,0
北京,沈阳,廊坊,"北京-沈阳,沈阳-北京,北京-廊坊,廊坊-北京",北京-沈阳-廊坊-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,13858.051999999998,0,0
北京,沈阳,保定,"北京-沈阳,沈阳-北京,北京-保定,保定-北京",北京-沈阳-保定-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,16144.439999999999,0,0
北京,沈阳,大连,"北京-沈阳,沈阳-北京,北京-大连,大连-北京",北京-沈阳-大连-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,25131.307999999997,0,0
北京,沈阳,锦州,"北京-沈阳,沈阳-北京,北京-锦州,锦州-北京",北京-沈阳-锦州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,19943.678,0,0
北京,沈阳,徐州,"北京-沈阳,沈阳-北京,北京-徐州,徐州-北京",北京-沈阳-徐州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,34739.884000000005,0,0
北京,沈阳,青岛,"北京-沈阳,沈阳-北京,北京-青岛,青岛-北京",北京-沈阳-青岛-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,23761.336,0,0
北京,长春,天津,"北京-长春,长春-北京,北京-天津,天津-北京",北京-长春-天津-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,16251.398000000001,0,0
北京,长春,石家庄,"北京-长春,长春-北京,北京-石家庄,石家庄-北京",北京-长春-石家庄-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,2辆20t车,0辆12t车",,26784.718,0,0
北京,长春,太原,"北京-长春,长春-北京,北京-太原,太原-北京",北京-长春-太原-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,21004.608,0,0
北京,长春,呼和浩特,"北京-长春,长春-北京,北京-呼和浩特,呼和浩特-北京",北京-长春-呼和浩特-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,20948.144,0,0
北京,长春,沈阳,"北京-长春,长春-北京,北京-沈阳,沈阳-北京",北京-长春-沈阳-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,27058.142,0,0
北京,长春,哈尔滨,"北京-长春,长春-北京,北京-哈尔滨,哈尔滨-北京",北京-长春-哈尔滨-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,33141.462,0,0
北京,长春,上海,"北京-长春,长春-北京,北京-上海,上海-北京",北京-长春-上海-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,49142.144,0,0
北京,长春,南京,"北京-长春,长春-北京,北京-南京,南京-北京",北京-长春-南京-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,43304.636,0,0
北京,长春,杭州,"北京-长春,长春-北京,北京-杭州,杭州-北京",北京-长春-杭州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,4辆12t车",,85069.304,0,0
北京,长春,福州,"北京-长春,长春-北京,北京-福州,福州-北京",北京-长春-福州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,50052.1,0,0
北京,长春,南昌,"北京-长春,长春-北京,北京-南昌,南昌-北京",北京-长春-南昌-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,53657.82,0,0
北京,长春,济南,"北京-长春,长春-北京,北京-济南,济南-北京",北京-长春-济南-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,37587.729999999996,0,0
北京,长春,郑州,"北京-长春,长春-北京,北京-郑州,郑州-北京",北京-长春-郑州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,54693.172000000006,0,0
北京,长春,武汉,"北京-长春,长春-北京,北京-武汉,武汉-北京",北京-长春-武汉-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,1辆20t车,0辆12t车",,53685.25800000001,0,0
北京,长春,长沙,"北京-长春,长春-北京,北京-长沙,长沙-北京",北京-长春-长沙-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,1辆12t车",,63349.444,0,0
北京,长春,广州,"北京-长春,长春-北京,北京-广州,广州-北京",北京-长春-广州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,79221.528,0,0
北京,长春,重庆,"北京-长春,长春-北京,北京-重庆,重庆-北京",北京-长春-重庆-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,41740.638,0,0
北京,长春,成都,"北京-长春,长春-北京,北京-成都,成都-北京",北京-长春-成都-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,50663.074,0,0
北京,长春,贵阳,"北京-长春,长春-北京,北京-贵阳,贵阳-北京",北京-长春-贵阳-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,43082.03200000001,0,0
北京,长春,西安,"北京-长春,长春-北京,北京-西安,西安-北京",北京-长春-西安-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,47582.346,0,0
北京,长春,兰州,"北京-长春,长春-北京,北京-兰州,兰州-北京",北京-长春-兰州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,34619.490000000005,0,0
北京,长春,唐山,"北京-长春,长春-北京,北京-唐山,唐山-北京",北京-长春-唐山-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,15762.466000000002,0,0
北京,长春,廊坊,"北京-长春,长春-北京,北京-廊坊,廊坊-北京",北京-长春-廊坊-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,14227.298,0,0
北京,长春,保定,"北京-长春,长春-北京,北京-保定,保定-北京",北京-长春-保定-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,16513.686,0,0
北京,长春,大连,"北京-长春,长春-北京,北京-大连,大连-北京",北京-长春-大连-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,25500.554000000004,0,0
